23.09.2026                                   Salida dinámica de lista                                                                                        1


		Material	Alm.	Grupo art.	Texto breve material	UMB	LibrUtiliz	Insp.cal.	Bloqueado	Valor libre util.	Valor en insp.cal.	Valor stock bloq.
		392423	0230	MRE569	ELEM. D/CONEXION 28447 NZM4-XK 80054120	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392423	0231	MRE569	ELEM. D/CONEXION 28447 NZM4-XK 80054120	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392423	0280	MRE569	ELEM. D/CONEXION 28447 NZM4-XK 80054120	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392424	0230	MRE569	REGULADORES DE FLUJO 800.473.00 80071744	UN	       12	       0	       0	       84,642.57	             0.00	            0.00
		392424	0231	MRE569	REGULADORES DE FLUJO 800.473.00 80071744	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392424	0280	MRE569	REGULADORES DE FLUJO 800.473.00 80071744	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392425	0230	MRE569	PLACA BY PASS 800.452.00 80037671	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392425	0231	MRE569	PLACA BY PASS 800.452.00 80037671	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392425	0280	MRE569	PLACA BY PASS 800.452.00 80037671	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392426	0230	MRE535	INTERRUPTOR EE010058	UN	        1	       0	       0	        9,683.96	             0.00	            0.00
		392426	0231	MRE535	INTERRUPTOR EE010058	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392426	0280	MRE535	INTERRUPTOR EE010058	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392427	0230	MRE535	EXTENSIÓN ABRAZADERA EE050067	UN	        1	       0	       0	          240.36	             0.00	            0.00
		392427	0231	MRE535	EXTENSIÓN ABRAZADERA EE050067	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392427	0280	MRE535	EXTENSIÓN ABRAZADERA EE050067	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392428	0230	MRE535	CUBREBORNE EE050071	UN	        2	       0	       0	          961.89	             0.00	            0.00
		392428	0231	MRE535	CUBREBORNE EE050071	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392428	0280	MRE535	CUBREBORNE EE050071	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392429	0230	MRE535	CONTACTO EP010097	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392429	0231	MRE535	CONTACTO EP010097	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392429	0280	MRE535	CONTACTO EP010097	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392430	0230	MRE535	CONTACTO EP010098	UN	        1	       0	       0	          136.95	             0.00	            0.00
		392430	0231	MRE535	CONTACTO EP010098	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392430	0280	MRE535	CONTACTO EP010098	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392431	0230	MRE535	ABRAZADERA EE050079	UN	        1	       0	       0	        2,033.19	             0.00	            0.00
		392431	0231	MRE535	ABRAZADERA EE050079	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392431	0280	MRE535	ABRAZADERA EE050079	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392432	0230	MRE894	LEVEL MASTER CONTROLLER AUTO 30751	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392432	0231	MRE894	LEVEL MASTER CONTROLLER AUTO 30751	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392432	0280	MRE894	LEVEL MASTER CONTROLLER AUTO 30751	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392463	0230	MRE894	SENSOR ASSEMBLY LEVEL MASTER 32905	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392463	0231	MRE894	SENSOR ASSEMBLY LEVEL MASTER 32905	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392463	0280	MRE894	SENSOR ASSEMBLY LEVEL MASTER 32905	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392475	0230	MRE638	GRUPO CADENAS MG420944	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392475	0231	MRE638	GRUPO CADENAS MG420944	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392488	0230	MRE638	GRUPO PROTECCIONES MÁQUINA	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392488	0231	MRE638	GRUPO PROTECCIONES MÁQUINA	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392619	0230	MRE008	611221 SPARE AIR FILTER 5 OFF 1580 1860	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392619	0231	MRE008	611221 SPARE AIR FILTER 5 OFF 1580 1860	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392619	0280	MRE008	611221 SPARE AIR FILTER 5 OFF 1580 1860	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392626	0230	MRE197	OTTURATORE CON MILINELLO DMP022876/008	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392626	0231	MRE197	OTTURATORE CON MILINELLO DMP022876/008	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392626	0280	MRE197	OTTURATORE CON MILINELLO DMP022876/008	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392627	0230	MRE197	DEFLETTORE D.9C/RITOR D.=7 DMP022878/009	UN	        3	       0	       0	        2,403.76	             0.00	            0.00
		392627	0231	MRE197	DEFLETTORE D.9C/RITOR D.=7 DMP022878/009	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392627	0280	MRE197	DEFLETTORE D.9C/RITOR D.=7 DMP022878/009	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392628	0230	MRE197	CODO DE UNION C750PNEUM0816	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392628	0231	MRE197	CODO DE UNION C750PNEUM0816	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392628	0280	MRE197	CODO DE UNION C750PNEUM0816	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392629	0230	MRE197	RACOR A T C750PNEUM0830	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392629	0231	MRE197	RACOR A T C750PNEUM0830	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392629	0280	MRE197	RACOR A T C750PNEUM0830	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392630	0230	MRE197	TORNI TCEI UNI 5931 M3X12 C900VTCEI2111	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392630	0231	MRE197	TORNI TCEI UNI 5931 M3X12 C900VTCEI2111	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392630	0280	MRE197	TORNI TCEI UNI 5931 M3X12 C900VTCEI2111	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392631	0230	MRE197	PISTONE DMP022983/000	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392631	0231	MRE197	PISTONE DMP022983/000	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392631	0280	MRE197	PISTONE DMP022983/000	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392632	0230	MRE197	VASTAGO DMP022984/001	UN	        5	       0	       0	        2,289.11	             0.00	            0.00
		392632	0231	MRE197	VASTAGO DMP022984/001	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392632	0280	MRE197	VASTAGO DMP022984/001	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392633	0230	MRE197	CILINDRO DMP022992/000	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392633	0231	MRE197	CILINDRO DMP022992/000	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392633	0280	MRE197	CILINDRO DMP022992/000	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392634	0230	MRE197	SEMIMORSETTO DMP023136/000	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392634	0231	MRE197	SEMIMORSETTO DMP023136/000	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392634	0280	MRE197	SEMIMORSETTO DMP023136/000	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392635	0230	MRE197	SILENZIATORE 1/4CIL INOX C750PNEUM0835	UN	       30	       0	       0	        3,105.19	             0.00	            0.00
		392635	0231	MRE197	SILENZIATORE 1/4CIL INOX C750PNEUM0835	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392635	0280	MRE197	SILENZIATORE 1/4CIL INOX C750PNEUM0835	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392636	0230	MRE197	PERNO VALVOLA IN AISI 304 DMP023041/002	UN	       15	       0	       0	       16,722.88	             0.00	            0.00
		392636	0231	MRE197	PERNO VALVOLA IN AISI 304 DMP023041/002	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392636	0280	MRE197	PERNO VALVOLA IN AISI 304 DMP023041/002	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392637	0230	MRE197	NOTTOLINO PER STELO DMP023679/000	UN	      134	       0	       0	        9,097.29	             0.00	            0.00
		392637	0231	MRE197	NOTTOLINO PER STELO DMP023679/000	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392637	0280	MRE197	NOTTOLINO PER STELO DMP023679/000	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392701	0230	MRE029	GRUPPO NASTRINI MG040516	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392701	0231	MRE029	GRUPPO NASTRINI MG040516	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392701	0280	MRE029	GRUPPO NASTRINI MG040516	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392702	0230	MRE029	NASTRO RAISED MF501849	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392702	0231	MRE029	NASTRO RAISED MF501849	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392702	0280	MRE029	NASTRO RAISED MF501849	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392750	0230	MRE342	VALV.PLATE COMPLETE KIT 4.0424.1	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392750	0231	MRE342	VALV.PLATE COMPLETE KIT 4.0424.1	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392750	0280	MRE342	VALV.PLATE COMPLETE KIT 4.0424.1	UN	        0	       0	       0	            0.00	             0.00	            0.00
		392869	0280	MRE767	MG270018	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393003	0230	MRE029	ELEMENTO PETTINE MA903111	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393003	0231	MRE029	ELEMENTO PETTINE MA903111	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393003	0280	MRE029	ELEMENTO PETTINE MA903111	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393067	0230	MRE014	KRONES celerol SP 7403 0-906-00-529-0	UN	        9	       0	       0	        5,890.65	             0.00	            0.00
		393067	0231	MRE014	KRONES celerol SP 7403 0-906-00-529-0	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393067	0280	MRE014	KRONES celerol SP 7403 0-906-00-529-0	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393096	0230	MRE569	KIT SERVOVENTIL. TN71 TN56/A2 80099089	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393096	0231	MRE569	KIT SERVOVENTIL. TN71 TN56/A2 80099089	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393096	0280	MRE569	KIT SERVOVENTIL. TN71 TN56/A2 80099089	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393108	0230	MRE740	ESTAQUILLA SEPARADOR MA801896	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393108	0231	MRE740	ESTAQUILLA SEPARADOR MA801896	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393320	0230	MRE029	VARILLA CILINDRICA MA111577	UN	        6	       0	       0	          856.66	             0.00	            0.00
		393320	0231	MRE029	VARILLA CILINDRICA MA111577	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393320	0280	MRE029	VARILLA CILINDRICA MA111577	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393397	0230	MRE274	KIT PIEZAS DE RECAMBIO SIGMA 44W1259A002	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393397	0231	MRE274	KIT PIEZAS DE RECAMBIO SIGMA 44W1259A002	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393397	0280	MRE274	KIT PIEZAS DE RECAMBIO SIGMA 44W1259A002	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393440	0230	MRE756	GUARNICION/INSERCION 0-903-45-810-5	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393440	0231	MRE756	GUARNICION/INSERCION 0-903-45-810-5	UN	        3	       0	       0	          347.71	             0.00	            0.00
		393459	0230	MRE758	ARANDELA 1-071-23-026-0	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393462	0230	MRE758	ARRASTRE 0-900-95-679-0	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393462	0231	MRE758	ARRASTRE 0-900-95-679-0	UN	        2	       0	       0	          582.43	             0.00	            0.00
		393467	0230	MRE758	BARRA DE SUCCIÓN 0-903-86-250-2	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393467	0231	MRE758	BARRA DE SUCCIÓN 0-903-86-250-2	UN	        1	       0	       0	        2,174.43	             0.00	            0.00
		393476	0230	MRE758	CORREA DENTADA 0-529-90-033-7	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393479	0230	MRE758	FILTRO 0-027-00-057-5	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393481	0230	MRE758	JUNTA DE ANILLO 72X6 0-168-36-210-2	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393509	0230	MRE758	TORNILLO AVELLANADO 0-905-15-018-7	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393608	0230	MRE762	RODAMIENTO RÍGIDO 16004 0-954-00-300-2	UN	        1	       0	       0	           26.59	             0.00	            0.00
		393617	0230	MRE764	ARANDELA AJUSTE 6X12X1 A2 0-562-30-918-2	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393630	0230	MRE764	OBTURACIÓN PERFIL 275X6.6 0-902-99-896-7	UN	        2	       0	       0	          789.58	             0.00	            0.00
		393649	0230	MRE757	CUCHILLA/CORTADOR 0-904-57-308-4	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393649	0231	MRE757	CUCHILLA/CORTADOR 0-904-57-308-4	UN	        1	       0	       0	        8,583.38	             0.00	            0.00
		393691	0230	MRE957	CORREA FDA BLANCO SV.2286 P81H74990002	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393691	0231	MRE957	CORREA FDA BLANCO SV.2286 P81H74990002	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393691	0280	MRE957	CORREA FDA BLANCO SV.2286 P81H74990002	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393712	0230	MRE515	POLEA CONICA DW=250 3xSPA 403054.0	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393712	0231	MRE515	POLEA CONICA DW=250 3xSPA 403054.0	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393712	0280	MRE515	POLEA CONICA DW=250 3xSPA 403054.0	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393749	0230	MRE297	KIT,REPAIR,HS PROLINE,OVERHAUL 36882	UN	        1	       0	       0	        5,455.38	             0.00	            0.00
		393749	0231	MRE297	KIT,REPAIR,HS PROLINE,OVERHAUL 36882	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393749	0280	MRE297	KIT,REPAIR,HS PROLINE,OVERHAUL 36882	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393760	0230	MRE197	MOTOR 11KW 1LE1003-1DB23-4AA5 80331477	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393760	0231	MRE197	MOTOR 11KW 1LE1003-1DB23-4AA5 80331477	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393760	0280	MRE197	MOTOR 11KW 1LE1003-1DB23-4AA5 80331477	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393763	0230	MRE515	KIT DE SEPARACION DE VALV. 403561.1	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393763	0231	MRE515	KIT DE SEPARACION DE VALV. 403561.1	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393763	0280	MRE515	KIT DE SEPARACION DE VALV. 403561.1	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393764	0230	MRE515	SILENCIADOR DS G1/2 COMPL 4.1165.00020	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393764	0231	MRE515	SILENCIADOR DS G1/2 COMPL 4.1165.00020	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393764	0280	MRE515	SILENCIADOR DS G1/2 COMPL 4.1165.00020	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393765	0230	MRE515	KIT DE REPARACION DE VAL. 402997.0	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393765	0231	MRE515	KIT DE REPARACION DE VAL. 402997.0	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393765	0280	MRE515	KIT DE REPARACION DE VAL. 402997.0	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393766	0230	MRE515	JGO. RODAMIENTOS MOTOR 401887.0	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393766	0231	MRE515	JGO. RODAMIENTOS MOTOR 401887.0	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393766	0280	MRE515	JGO. RODAMIENTOS MOTOR 401887.0	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393873	0230	MRE157	RODILLO CPL.IZQUIERDA 1-018-76-621-0	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393907	0230	MRE108	CARCASA RED. PRESION 26797	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393907	0231	MRE108	CARCASA RED. PRESION 26797	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393907	0280	MRE108	CARCASA RED. PRESION 26797	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393908	0230	MRE108	KIT REG. PRESION 528	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393908	0231	MRE108	KIT REG. PRESION 528	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393908	0280	MRE108	KIT REG. PRESION 528	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393909	0230	MRE008	611146 MODULE ASSEMBLY, 60 MICRON	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393909	0231	MRE008	611146 MODULE ASSEMBLY, 60 MICRON	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393909	0280	MRE008	611146 MODULE ASSEMBLY, 60 MICRON	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393975	0280	MRE452	OUTFEED CONVEYOR BELT MF500252	M	        0	       0	       0	            0.00	             0.00	            0.00
		393976	0280	MRE452	OUTFEED CONVEYOR BELT SPROCKET MF400670	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393977	0230	MRE452	SUPPORT MF801240	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393977	0231	MRE452	SUPPORT MF801240	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393977	0280	MRE452	SUPPORT MF801240	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393978	0230	MRE452	SEALING UNIT ML270006	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393978	0231	MRE452	SEALING UNIT ML270006	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393996	0230	MRE740	PANTALLA SMI POSYC (PROGR) KZ010199	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393996	0231	MRE740	PANTALLA SMI POSYC (PROGR) KZ010199	UN	        0	       0	       0	            0.00	             0.00	            0.00
		393996	0280	MRE740	PANTALLA SMI POSYC (PROGR) KZ010199	UN	        0	       0	       0	            0.00	             0.00	            0.00
		394106	0230	MRE108	ELECTRODO IGN. CB 400-800 # 7 320	UN	        0	       0	       0	            0.00	             0.00	            0.00
		394106	0231	MRE108	ELECTRODO IGN. CB 400-800 # 7 320	UN	        0	       0	       0	            0.00	             0.00	            0.00
		394106	0280	MRE108	ELECTRODO IGN. CB 400-800 # 7 320	UN	        0	       0	       0	            0.00	             0.00	            0.00
		394128	0280	MRE452	FILM CONVEYOR MOTOR MG420375	UN	        0	       0	       0	            0.00	             0.00	            0.00
		394329	0230	MRE881	BALL BEARING 0L10 6000 2RS 0000606099	UN	        0	       0	       0	            0.00	             0.00	            0.00
		394329	0231	MRE881	BALL BEARING 0L10 6000 2RS 0000606099	UN	        0	       0	       0	            0.00	             0.00	            0.00
		394329	0280	MRE881	BALL BEARING 0L10 6000 2RS 0000606099	UN	        0	       0	       0	            0.00	             0.00	            0.00
		394387	0230	MRE881	FOOT 5360310761	UN	        0	       0	       0	            0.00	             0.00	            0.00
		394387	0280	MRE881	FOOT 5360310761	UN	        0	       0	       0	            0.00	             0.00	            0.00
		394638	0230	MRE451	4GB CF CARD 80083791	UN	        0	       0	       0	            0.00	             0.00	            0.00
		394868	0230	MRE569	REGULADOR DE FLUJO 800.450.00 80037954	UN	        0	       0	       0	            0.00	             0.00	            0.00
		394868	0231	MRE569	REGULADOR DE FLUJO 800.450.00 80037954	UN	        0	       0	       0	            0.00	             0.00	            0.00
		394868	0280	MRE569	REGULADOR DE FLUJO 800.450.00 80037954	UN	        0	       0	       0	            0.00	             0.00	            0.00
		394978	0230	MRE569	REFLECTOR STD MAC TYPE 12 965 3033762501	UN	        0	       0	       0	            0.00	             0.00	            0.00
		394978	0231	MRE569	REFLECTOR STD MAC TYPE 12 965 3033762501	UN	        0	       0	       0	            0.00	             0.00	            0.00
		394978	0280	MRE569	REFLECTOR STD MAC TYPE 12 965 3033762501	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395101	0230	MRE569	LAMP. 2000W 2500K R.CERAMIC.P14 80064602	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395101	0231	MRE569	LAMP. 2000W 2500K R.CERAMIC.P14 80064602	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395101	0280	MRE569	LAMP. 2000W 2500K R.CERAMIC.P14 80064602	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395167	0230	MRE883	SELLO INTERCAMBIADOR 20B105A4523/1VD80	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395167	0231	MRE883	SELLO INTERCAMBIADOR 20B105A4523/1VD80	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395167	0280	MRE883	SELLO INTERCAMBIADOR 20B105A4523/1VD80	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395169	0230	MRE883	FILTRO DE AIRE 20C171034	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395169	0231	MRE883	FILTRO DE AIRE 20C171034	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395169	0280	MRE883	FILTRO DE AIRE 20C171034	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395185	0230	MRE883	FILTROS SECADOR 7FE331E9-32-11	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395185	0231	MRE883	FILTROS SECADOR 7FE331E9-32-11	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395185	0280	MRE883	FILTROS SECADOR 7FE331E9-32-11	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395230	0230	MRE760	EMERGENCY STOP RELAY 0-901-47-439-2	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395280	0230	MRE108	ACTUADOR UNI.CONTROLINK 34903	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395280	0231	MRE108	ACTUADOR UNI.CONTROLINK 34903	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395280	0280	MRE108	ACTUADOR UNI.CONTROLINK 34903	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395283	0230	MRE029	ESTRELLA MA230868	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395283	0231	MRE029	ESTRELLA MA230868	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395283	0280	MRE029	ESTRELLA MA230868	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395332	0230	MRE607	TORNILLO 8L50000052	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395332	0231	MRE607	TORNILLO 8L50000052	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395332	0280	MRE607	TORNILLO 8L50000052	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395353	0230	MRE740	CADENA SEPARADOR MG040470 8422909000	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395353	0231	MRE740	CADENA SEPARADOR MG040470 8422909000	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395353	0280	MRE740	CADENA SEPARADOR MG040470 8422909000	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395355	0230	MRE569	CINTA TRANSPORTE N20-LG 4580*500 G3 PU	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395355	0231	MRE569	CINTA TRANSPORTE N20-LG 4580*500 G3 PU	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395355	0280	MRE569	CINTA TRANSPORTE N20-LG 4580*500 G3 PU	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395357	0230	MRE452	INFEED ROLLER MG481068	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395357	0231	MRE452	INFEED ROLLER MG481068	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395358	0280	MRE452	INFEED ROLLER MG481070	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395359	0280	MRE452	INFEED ROLLER MG481160	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395368	0230	MRE594	KIT DE DIAFRAGMA PARA ACTUADOR 4239501	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395368	0280	MRE594	KIT DE DIAFRAGMA PARA ACTUADOR 4239501	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395372	0230	MRE689	SENSOR INDUCTIVO NBB8-18GM50-E2-V1-M1	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395372	0231	MRE689	SENSOR INDUCTIVO NBB8-18GM50-E2-V1-M1	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395372	0280	MRE689	SENSOR INDUCTIVO NBB8-18GM50-E2-V1-M1	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395419	0230	MRE607	SEPARADOR 8L10038589	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395419	0231	MRE607	SEPARADOR 8L10038589	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395419	0280	MRE607	SEPARADOR 8L10038589	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395422	0230	MRE607	CARTER 8L10030439	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395422	0231	MRE607	CARTER 8L10030439	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395422	0280	MRE607	CARTER 8L10030439	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395423	0230	MRE607	ARANDELA 8L50000188	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395423	0231	MRE607	ARANDELA 8L50000188	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395423	0280	MRE607	ARANDELA 8L50000188	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395425	0230	MRE607	RASCADOR 8L10133177	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395425	0231	MRE607	RASCADOR 8L10133177	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395425	0280	MRE607	RASCADOR 8L10133177	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395426	0230	MRE607	SOPORTE 8L10021211	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395426	0231	MRE607	SOPORTE 8L10021211	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395426	0280	MRE607	SOPORTE 8L10021211	UN	        0	       0	       0	            0.00	             0.00	            0.00
		395434	0230	MRE569	FILTRO PROFI PLUS 80030264	UN	        0	       0	       0	            0.00	             0.00	            0.00
